No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,location
9543,2014,4,2,14,65.0,125.0,16.0,58.0,600.0,121.0,23.1,1008.7,5.0,0.0,E,1.7,Wanliu,Wanliu
9544,2014,4,2,15,102.0,188.0,24.0,64.0,800.0,124.0,22.4,1009.1,4.0,0.0,SE,1.6,Wanliu,Wanliu
9545,2014,4,2,16,108.0,157.0,30.0,67.0,1100.0,129.0,20.2,1010.1,5.4,0.0,S,3.5,Wanliu,Wanliu
9546,2014,4,2,17,120.0,263.0,35.0,72.0,1400.0,116.0,18.4,1011.5,5.2,0.0,SSE,2.6,Wanliu,Wanliu
9547,2014,4,2,18,146.0,351.0,35.0,86.0,1500.0,83.0,16.9,1012.7,5.8,0.0,SW,1.8,Wanliu,Wanliu
9548,2014,4,2,19,141.0,244.0,33.0,97.0,1300.0,67.0,15.9,1014.3,4.3,0.0,SSW,1.1,Wanliu,Wanliu
9549,2014,4,2,20,120.0,153.0,31.0,102.0,1100.0,58.0,15.3,1015.6,4.0,0.0,SW,1.3,Wanliu,Wanliu
9550,2014,4,2,21,105.0,193.0,25.0,113.0,1200.0,38.0,15.4,1016.2,1.9,0.0,SE,2.0,Wanliu,Wanliu
9551,2014,4,2,22,95.0,149.0,20.0,118.0,1100.0,28.0,14.3,1016.7,1.9,0.0,SSW,2.3,Wanliu,Wanliu
9552,2014,4,2,23,73.0,125.0,20.0,98.0,800.0,34.0,13.4,1017.2,1.7,0.0,WSW,2.1,Wanliu,Wanliu
9553,2014,4,3,0,58.0,114.0,21.0,88.0,700.0,35.0,12.3,1017.8,2.2,0.0,WSW,1.7,Wanliu,Wanliu
9554,2014,4,3,1,53.0,83.0,20.0,89.0,700.0,31.0,10.3,1018.0,3.8,0.0,S,0.8,Wanliu,Wanliu
9555,2014,4,3,2,56.0,141.0,15.0,113.0,700.0,8.0,8.9,1018.6,4.3,0.0,SW,0.5,Wanliu,Wanliu
9556,2014,4,3,3,55.0,119.0,14.0,111.0,700.0,6.0,11.7,1018.9,-4.9,0.0,NNE,2.5,Wanliu,Wanliu
9557,2014,4,3,4,55.0,119.0,14.0,111.0,700.0,6.0,10.3,1019.6,-6.1,0.0,NE,1.4,Wanliu,Wanliu
9558,2014,4,3,5,12.0,5.0,3.0,56.0,300.0,46.0,8.7,1020.1,-8.4,0.0,NNE,1.1,Wanliu,Wanliu
9559,2014,4,3,6,10.0,5.0,2.0,53.0,300.0,46.0,8.9,1020.3,-10.6,0.0,N,1.2,Wanliu,Wanliu
9560,2014,4,3,7,6.0,18.0,2.0,63.0,300.0,35.0,13.2,1019.8,-10.0,0.0,W,0.9,Wanliu,Wanliu
9561,2014,4,3,8,3.0,5.0,2.0,64.0,300.0,38.0,15.2,1019.9,-9.7,0.0,NNW,3.0,Wanliu,Wanliu
9562,2014,4,3,9,15.0,23.0,6.0,56.0,300.0,49.0,16.4,1019.4,-11.2,0.0,NNW,4.7,Wanliu,Wanliu
9563,2014,4,3,10,14.0,49.0,9.0,46.0,300.0,56.0,17.5,1018.6,-10.3,0.0,N,3.8,Wanliu,Wanliu
9564,2014,4,3,11,11.0,99.0,6.0,39.0,300.0,62.0,18.8,1017.8,-11.3,0.0,NNE,5.1,Wanliu,Wanliu
9565,2014,4,3,12,13.0,129.0,5.0,33.0,300.0,68.0,19.0,1017.0,-12.2,0.0,NNE,4.2,Wanliu,Wanliu
9566,2014,4,3,13,5.0,89.0,2.0,25.0,200.0,78.0,19.6,1016.2,-14.2,0.0,NE,4.6,Wanliu,Wanliu
9567,2014,4,3,14,13.0,56.0,2.0,22.0,200.0,82.0,19.7,1015.9,-15.6,0.0,NE,5.9,Wanliu,Wanliu
9568,2014,4,3,15,18.0,18.0,2.0,20.0,300.0,82.0,19.7,1015.4,-15.6,0.0,NE,4.0,Wanliu,Wanliu
9569,2014,4,3,16,7.0,79.0,3.0,18.0,300.0,76.0,19.5,1015.1,-15.7,0.0,ENE,4.6,Wanliu,Wanliu
9570,2014,4,3,17,3.0,50.0,2.0,13.0,300.0,75.0,18.5,1015.1,-15.0,0.0,NE,3.2,Wanliu,Wanliu
9571,2014,4,3,18,17.0,39.0,2.0,16.0,300.0,71.0,15.7,1015.6,-14.8,0.0,SE,2.0,Wanliu,Wanliu
9572,2014,4,3,19,6.0,41.0,2.0,39.0,400.0,48.0,13.6,1016.5,-11.8,0.0,S,0.9,Wanliu,Wanliu
9573,2014,4,3,20,15.0,61.0,2.0,57.0,500.0,34.0,10.5,1016.9,-2.9,0.0,W,0.7,Wanliu,Wanliu
9574,2014,4,3,21,23.0,66.0,3.0,75.0,600.0,17.0,10.1,1016.9,-10.7,0.0,SW,2.0,Wanliu,Wanliu
9575,2014,4,3,22,18.0,75.0,5.0,96.0,700.0,4.0,11.5,1016.5,-6.9,0.0,SW,3.3,Wanliu,Wanliu
9576,2014,4,3,23,36.0,143.0,9.0,98.0,800.0,2.0,9.3,1016.4,-3.6,0.0,SSW,2.4,Wanliu,Wanliu
9577,2014,4,4,0,38.0,223.0,14.0,71.0,1100.0,18.0,8.7,1015.7,-3.8,0.0,SSW,2.7,Wanliu,Wanliu
9578,2014,4,4,1,36.0,178.0,10.0,51.0,600.0,26.0,8.3,1014.3,-3.6,0.0,SW,3.1,Wanliu,Wanliu
9579,2014,4,4,2,28.0,134.0,11.0,41.0,600.0,35.0,7.6,1012.9,-2.7,0.0,WSW,2.3,Wanliu,Wanliu
9580,2014,4,4,3,33.0,133.0,12.0,49.0,600.0,25.0,6.6,1011.7,-2.1,0.0,SW,1.6,Wanliu,Wanliu
9581,2014,4,4,4,39.0,140.0,12.0,54.0,600.0,25.0,5.7,1010.2,-0.6,0.0,WSW,0.2,Wanliu,Wanliu
9582,2014,4,4,5,37.0,140.0,13.0,54.0,600.0,19.0,3.8,1009.5,-0.2,0.0,NW,0.6,Wanliu,Wanliu
9583,2014,4,4,6,36.0,142.0,10.0,56.0,600.0,12.0,5.4,1009.1,-2.2,0.0,N,1.1,Wanliu,Wanliu
9584,2014,4,4,7,43.0,155.0,10.0,68.0,700.0,2.0,8.8,1008.7,-1.9,0.0,NE,1.5,Wanliu,Wanliu
9585,2014,4,4,8,52.0,192.0,18.0,79.0,900.0,2.0,11.3,1008.3,-1.8,0.0,ENE,1.6,Wanliu,Wanliu
9586,2014,4,4,9,63.0,221.0,19.0,85.0,1100.0,4.0,14.5,1007.5,-0.8,0.0,ESE,0.8,Wanliu,Wanliu
9587,2014,4,4,10,55.0,179.0,19.0,84.0,1100.0,11.0,18.6,1006.5,-0.8,0.0,SE,1.3,Wanliu,Wanliu
9588,2014,4,4,11,57.0,154.0,17.0,89.0,1000.0,16.0,22.6,1005.3,-3.7,0.0,WNW,1.8,Wanliu,Wanliu
9589,2014,4,4,12,44.0,101.0,16.0,82.0,900.0,30.0,25.4,1003.8,-5.0,0.0,NNW,2.6,Wanliu,Wanliu
9590,2014,4,4,13,33.0,71.0,15.0,62.0,600.0,54.0,26.4,1002.8,-5.3,0.0,NE,4.2,Wanliu,Wanliu
9591,2014,4,4,14,28.0,69.0,10.0,25.0,300.0,82.0,25.6,1002.9,-8.3,0.0,NE,5.1,Wanliu,Wanliu
9592,2014,4,4,15,26.0,134.0,8.0,21.0,300.0,83.0,24.6,1003.3,-9.1,0.0,NE,5.9,Wanliu,Wanliu
9593,2014,4,4,16,26.0,165.0,6.0,17.0,300.0,86.0,23.2,1005.0,-10.1,0.0,NNE,5.6,Wanliu,Wanliu
9594,2014,4,4,17,25.0,157.0,5.0,16.0,300.0,89.0,21.3,1006.4,-10.4,0.0,NNE,4.6,Wanliu,Wanliu
9595,2014,4,4,18,23.0,174.0,4.0,16.0,300.0,84.0,19.4,1008.0,-11.9,0.0,NNE,4.5,Wanliu,Wanliu
9596,2014,4,4,19,14.0,160.0,2.0,20.0,300.0,73.0,17.8,1010.8,-12.0,0.0,NNE,2.6,Wanliu,Wanliu
9597,2014,4,4,20,16.0,142.0,4.0,23.0,300.0,69.0,16.7,1013.1,-11.9,0.0,NNE,3.8,Wanliu,Wanliu
9598,2014,4,4,21,8.0,105.0,5.0,24.0,300.0,70.0,15.1,1014.2,-9.1,0.0,NE,1.4,Wanliu,Wanliu
9599,2014,4,4,22,10.0,75.0,4.0,29.0,300.0,64.0,12.1,1015.0,-2.2,0.0,SSE,1.5,Wanliu,Wanliu
9600,2014,4,4,23,5.0,145.0,8.0,43.0,500.0,48.0,11.1,1016.0,-1.3,0.0,SW,1.6,Wanliu,Wanliu
9601,2014,4,5,0,30.0,159.0,11.0,59.0,600.0,33.0,10.3,1016.8,-2.7,0.0,WSW,2.1,Wanliu,Wanliu
9602,2014,4,5,1,36.0,136.0,12.0,64.0,600.0,31.0,9.2,1017.1,-2.4,0.0,SW,2.3,Wanliu,Wanliu
9603,2014,4,5,2,31.0,111.0,12.0,54.0,500.0,38.0,6.7,1017.4,-1.5,0.0,SW,0.2,Wanliu,Wanliu
9604,2014,4,5,3,39.0,112.0,12.0,61.0,500.0,29.0,5.1,1017.5,-1.8,0.0,N,0.0,Wanliu,Wanliu
9605,2014,4,5,4,33.0,107.0,11.0,65.0,500.0,23.0,4.8,1018.0,-6.7,0.0,N,1.3,Wanliu,Wanliu
9606,2014,4,5,5,22.0,83.0,9.0,66.0,400.0,18.0,8.9,1018.4,-9.6,0.0,N,1.6,Wanliu,Wanliu
9607,2014,4,5,6,9.0,66.0,5.0,43.0,300.0,38.0,8.8,1019.2,-9.2,0.0,NE,1.7,Wanliu,Wanliu
9608,2014,4,5,7,3.0,64.0,4.0,37.0,300.0,44.0,11.8,1019.6,-9.3,0.0,NNE,3.6,Wanliu,Wanliu
9609,2014,4,5,8,10.0,85.0,4.0,42.0,300.0,42.0,12.9,1020.0,-10.2,0.0,NE,3.1,Wanliu,Wanliu
9610,2014,4,5,9,10.0,64.0,3.0,23.0,300.0,60.0,14.2,1019.7,-11.3,0.0,NNE,3.3,Wanliu,Wanliu
9611,2014,4,5,10,3.0,48.0,4.0,19.0,200.0,64.0,15.6,1018.6,-11.0,0.0,NNE,4.3,Wanliu,Wanliu
9612,2014,4,5,11,3.0,48.0,4.0,19.0,200.0,64.0,16.5,1018.0,-10.3,0.0,NNW,3.4,Wanliu,Wanliu
9613,2014,4,5,12,14.0,37.0,5.0,18.0,300.0,70.0,18.0,1016.7,-11.9,0.0,NNW,3.6,Wanliu,Wanliu
9614,2014,4,5,13,9.0,34.0,6.0,16.0,300.0,76.0,19.3,1015.5,-10.9,0.0,NNE,4.2,Wanliu,Wanliu
9615,2014,4,5,14,8.0,40.0,7.0,15.0,300.0,79.0,20.1,1014.4,-10.2,0.0,NNW,1.5,Wanliu,Wanliu
9616,2014,4,5,15,12.0,45.0,10.0,19.0,300.0,80.0,20.9,1013.5,-10.7,0.0,WNW,1.2,Wanliu,Wanliu
9617,2014,4,5,16,18.0,51.0,9.0,17.0,300.0,84.0,19.0,1013.3,-5.2,0.0,SW,3.9,Wanliu,Wanliu
9618,2014,4,5,17,3.0,80.0,9.0,31.0,400.0,79.0,17.3,1013.1,-4.1,0.0,WSW,3.7,Wanliu,Wanliu
9619,2014,4,5,18,27.0,129.0,8.0,43.0,500.0,80.0,16.1,1013.5,-3.4,0.0,WSW,4.0,Wanliu,Wanliu
9620,2014,4,5,19,34.0,137.0,8.0,47.0,500.0,76.0,15.3,1014.1,-2.2,0.0,SW,2.3,Wanliu,Wanliu
9621,2014,4,5,20,34.0,137.0,8.0,47.0,500.0,76.0,14.4,1014.5,-2.1,0.0,SSW,2.5,Wanliu,Wanliu
9622,2014,4,5,21,52.0,165.0,12.0,57.0,500.0,60.0,12.6,1015.1,-1.0,0.0,W,1.0,Wanliu,Wanliu
9623,2014,4,5,22,50.0,157.0,12.0,68.0,600.0,46.0,9.3,1015.2,0.2,0.0,WNW,0.6,Wanliu,Wanliu
9624,2014,4,5,23,57.0,160.0,11.0,83.0,600.0,28.0,7.8,1015.4,3.1,0.0,WSW,0.7,Wanliu,Wanliu
9625,2014,4,6,0,60.0,169.0,12.0,97.0,700.0,13.0,6.4,1014.9,0.9,0.0,W,0.6,Wanliu,Wanliu
9626,2014,4,6,1,62.0,180.0,11.0,114.0,700.0,2.0,6.0,1014.8,2.1,0.0,W,0.9,Wanliu,Wanliu
9627,2014,4,6,2,62.0,180.0,11.0,114.0,700.0,2.0,5.3,1014.6,1.9,0.0,W,0.0,Wanliu,Wanliu
9628,2014,4,6,3,63.0,182.0,12.0,112.0,700.0,2.0,4.6,1014.5,2.0,0.0,N,0.0,Wanliu,Wanliu
9629,2014,4,6,4,44.0,166.0,11.0,100.0,700.0,2.0,4.6,1014.6,2.8,0.0,N,0.1,Wanliu,Wanliu
9630,2014,4,6,5,44.0,166.0,11.0,100.0,700.0,2.0,4.1,1014.9,2.8,0.0,WSW,0.7,Wanliu,Wanliu
9631,2014,4,6,6,58.0,178.0,9.0,98.0,800.0,2.0,4.7,1015.2,3.7,0.0,WNW,0.0,Wanliu,Wanliu
9632,2014,4,6,7,67.0,267.0,13.0,94.0,1200.0,2.0,11.3,1015.0,0.4,0.0,NE,1.5,Wanliu,Wanliu
9633,2014,4,6,8,71.0,278.0,22.0,104.0,1400.0,2.0,15.2,1015.3,-4.2,0.0,ENE,0.7,Wanliu,Wanliu
9634,2014,4,6,9,74.0,184.0,19.0,101.0,1000.0,6.0,18.0,1015.3,-6.0,0.0,ENE,0.0,Wanliu,Wanliu
9635,2014,4,6,10,75.0,98.0,15.0,81.0,700.0,21.0,20.3,1014.2,-5.6,0.0,WSW,2.1,Wanliu,Wanliu
9636,2014,4,6,11,56.0,80.0,15.0,90.0,800.0,24.0,21.6,1012.7,-6.2,0.0,SW,3.1,Wanliu,Wanliu
9637,2014,4,6,12,50.0,81.0,15.0,100.0,800.0,40.0,22.3,1011.5,-4.0,0.0,SSW,2.6,Wanliu,Wanliu
9638,2014,4,6,13,41.0,73.0,12.0,58.0,500.0,67.0,24.3,1009.6,-3.2,0.0,SW,3.5,Wanliu,Wanliu
9639,2014,4,6,14,47.0,79.0,11.0,47.0,1000.0,74.0,24.2,1008.5,-4.1,0.0,SW,3.5,Wanliu,Wanliu
9640,2014,4,6,15,46.0,79.0,10.0,46.0,500.0,74.0,24.0,1007.8,-2.6,0.0,SW,3.3,Wanliu,Wanliu
9641,2014,4,6,16,43.0,121.0,12.0,39.0,500.0,90.0,22.8,1007.1,-2.8,0.0,SW,4.0,Wanliu,Wanliu
9642,2014,4,6,17,46.0,117.0,18.0,46.0,500.0,81.0,21.7,1007.1,-3.0,0.0,SW,4.8,Wanliu,Wanliu
9643,2014,4,6,18,48.0,152.0,18.0,54.0,600.0,81.0,20.6,1007.5,-1.3,0.0,SW,4.3,Wanliu,Wanliu
9644,2014,4,6,19,53.0,167.0,18.0,66.0,700.0,70.0,19.5,1007.9,-0.5,0.0,SW,4.3,Wanliu,Wanliu
9645,2014,4,6,20,66.0,207.0,26.0,60.0,900.0,65.0,18.6,1008.0,0.7,0.0,SW,5.0,Wanliu,Wanliu
9646,2014,4,6,21,92.0,199.0,28.0,65.0,800.0,50.0,17.7,1008.4,0.8,0.0,SW,3.0,Wanliu,Wanliu
9647,2014,4,6,22,70.0,178.0,22.0,60.0,600.0,51.0,16.7,1008.3,0.7,0.0,SW,2.3,Wanliu,Wanliu
9648,2014,4,6,23,59.0,178.0,22.0,59.0,500.0,47.0,14.8,1008.4,3.0,0.0,WSW,1.5,Wanliu,Wanliu
9649,2014,4,7,0,67.0,181.0,22.0,66.0,600.0,37.0,11.5,1007.8,4.9,0.0,WSW,0.6,Wanliu,Wanliu
9650,2014,4,7,1,60.0,149.0,19.0,64.0,600.0,32.0,9.8,1008.0,4.6,0.0,WSW,0.1,Wanliu,Wanliu
9651,2014,4,7,2,55.0,149.0,18.0,64.0,500.0,29.0,8.6,1007.8,4.2,0.0,N,0.0,Wanliu,Wanliu
9652,2014,4,7,3,61.0,154.0,18.0,67.0,600.0,24.0,8.0,1008.0,4.9,0.0,N,0.0,Wanliu,Wanliu
9653,2014,4,7,4,65.0,159.0,15.0,79.0,600.0,,7.7,1007.9,5.5,0.0,W,0.5,Wanliu,Wanliu
9654,2014,4,7,5,70.0,184.0,13.0,79.0,700.0,2.0,7.5,1008.2,3.0,0.0,NE,0.7,Wanliu,Wanliu
9655,2014,4,7,6,80.0,209.0,13.0,95.0,900.0,2.0,9.8,1008.3,2.4,0.0,ENE,0.8,Wanliu,Wanliu
9656,2014,4,7,7,79.0,221.0,16.0,98.0,1100.0,2.0,13.3,1008.7,1.3,0.0,NNE,1.6,Wanliu,Wanliu
9657,2014,4,7,8,81.0,215.0,25.0,92.0,900.0,3.0,15.5,1008.9,1.2,0.0,ENE,1.2,Wanliu,Wanliu
9658,2014,4,7,9,90.0,213.0,27.0,91.0,900.0,10.0,18.2,1009.1,2.1,0.0,E,1.7,Wanliu,Wanliu
9659,2014,4,7,10,98.0,209.0,28.0,83.0,900.0,27.0,19.8,1008.5,2.6,0.0,E,1.2,Wanliu,Wanliu
9660,2014,4,7,11,99.0,210.0,29.0,84.0,900.0,27.0,21.8,1007.6,2.0,0.0,SW,0.8,Wanliu,Wanliu
9661,2014,4,7,12,99.0,188.0,28.0,92.0,900.0,49.0,23.3,1007.0,1.0,0.0,SSW,0.9,Wanliu,Wanliu
9662,2014,4,7,13,113.0,185.0,28.0,96.0,900.0,56.0,24.6,1006.3,0.1,0.0,SSE,1.7,Wanliu,Wanliu
9663,2014,4,7,14,111.0,161.0,25.0,93.0,900.0,69.0,25.1,1005.3,1.9,0.0,SSW,2.2,Wanliu,Wanliu
9664,2014,4,7,15,126.0,188.0,24.0,95.0,900.0,81.0,24.8,1005.3,2.2,0.0,SW,1.1,Wanliu,Wanliu
9665,2014,4,7,16,104.0,175.0,23.0,74.0,800.0,117.0,24.2,1005.2,1.7,0.0,S,1.6,Wanliu,Wanliu
9666,2014,4,7,17,114.0,178.0,23.0,65.0,700.0,147.0,22.7,1005.1,2.2,0.0,SW,1.7,Wanliu,Wanliu
9667,2014,4,7,18,100.0,156.0,18.0,56.0,700.0,135.0,21.1,1005.6,3.8,0.0,SSW,2.0,Wanliu,Wanliu
9668,2014,4,7,19,109.0,211.0,20.0,73.0,800.0,113.0,18.5,1006.2,5.3,0.0,SSW,0.8,Wanliu,Wanliu
9669,2014,4,7,20,112.0,186.0,20.0,99.0,900.0,82.0,18.8,1006.8,5.9,0.0,SW,1.5,Wanliu,Wanliu
9670,2014,4,7,21,124.0,226.0,23.0,131.0,1100.0,52.0,15.3,1007.4,6.8,0.0,SW,0.2,Wanliu,Wanliu
9671,2014,4,7,22,159.0,265.0,25.0,128.0,1200.0,46.0,13.2,1007.7,7.2,0.0,WNW,0.7,Wanliu,Wanliu
9672,2014,4,7,23,165.0,313.0,22.0,190.0,1400.0,2.0,11.8,1008.3,8.1,0.0,WSW,0.6,Wanliu,Wanliu
9673,2014,4,8,0,175.0,349.0,21.0,188.0,1600.0,2.0,11.0,1008.4,8.2,0.0,NW,0.5,Wanliu,Wanliu
9674,2014,4,8,1,160.0,298.0,16.0,166.0,1400.0,2.0,10.5,1008.7,7.4,0.0,E,0.6,Wanliu,Wanliu
9675,2014,4,8,2,154.0,285.0,14.0,151.0,1400.0,2.0,11.6,1008.8,6.5,0.0,NE,0.8,Wanliu,Wanliu
9676,2014,4,8,3,169.0,327.0,15.0,152.0,1600.0,2.0,11.0,1009.0,6.1,0.0,NE,1.2,Wanliu,Wanliu
9677,2014,4,8,4,201.0,363.0,15.0,155.0,1900.0,2.0,10.5,1009.0,6.4,0.0,NE,1.4,Wanliu,Wanliu
9678,2014,4,8,5,196.0,321.0,16.0,143.0,1700.0,2.0,10.5,1009.5,6.4,0.0,NE,1.3,Wanliu,Wanliu
9679,2014,4,8,6,181.0,299.0,17.0,124.0,1800.0,2.0,11.1,1010.0,6.8,0.0,NE,1.7,Wanliu,Wanliu
9680,2014,4,8,7,181.0,299.0,17.0,124.0,1800.0,2.0,13.6,1010.4,6.9,0.0,NE,1.8,Wanliu,Wanliu
9681,2014,4,8,8,166.0,265.0,36.0,112.0,1900.0,2.0,15.7,1009.9,6.9,0.0,NE,1.6,Wanliu,Wanliu
9682,2014,4,8,9,182.0,292.0,50.0,118.0,2100.0,2.0,17.8,1010.2,7.2,0.0,NE,1.0,Wanliu,Wanliu
9683,2014,4,8,10,199.0,291.0,60.0,118.0,2100.0,11.0,19.6,1009.1,8.6,0.0,E,1.1,Wanliu,Wanliu
9684,2014,4,8,11,206.0,287.0,63.0,118.0,2100.0,28.0,21.0,1008.1,7.6,0.0,SSW,1.2,Wanliu,Wanliu
9685,2014,4,8,12,225.0,293.0,56.0,141.0,2100.0,36.0,22.8,1007.0,7.3,0.0,SW,2.0,Wanliu,Wanliu
9686,2014,4,8,13,226.0,285.0,52.0,132.0,1800.0,75.0,24.1,1006.3,4.4,0.0,SW,2.7,Wanliu,Wanliu
9687,2014,4,8,14,194.0,218.0,47.0,75.0,1300.0,136.0,24.3,1005.3,5.1,0.0,SSW,2.2,Wanliu,Wanliu
9688,2014,4,8,15,158.0,202.0,42.0,56.0,1100.0,156.0,24.3,1004.7,5.1,0.0,SW,3.9,Wanliu,Wanliu
9689,2014,4,8,16,158.0,202.0,42.0,56.0,1100.0,156.0,24.0,1004.0,5.3,0.0,SSW,3.1,Wanliu,Wanliu
9690,2014,4,8,17,165.0,235.0,54.0,65.0,1700.0,154.0,23.2,1004.1,6.0,0.0,SW,2.7,Wanliu,Wanliu
9691,2014,4,8,18,170.0,266.0,47.0,66.0,1200.0,142.0,22.3,1004.3,8.0,0.0,SSW,2.1,Wanliu,Wanliu
9692,2014,4,8,19,170.0,270.0,47.0,80.0,1300.0,127.0,21.7,1004.6,7.5,0.0,SW,2.4,Wanliu,Wanliu
9693,2014,4,8,20,187.0,253.0,46.0,85.0,1200.0,112.0,21.2,1004.9,7.4,0.0,SSW,2.9,Wanliu,Wanliu
9694,2014,4,8,21,173.0,239.0,41.0,92.0,1200.0,93.0,20.8,1004.9,7.8,0.0,SW,2.7,Wanliu,Wanliu
9695,2014,4,8,22,173.0,239.0,41.0,92.0,1200.0,93.0,19.5,1004.9,8.2,0.0,SW,1.7,Wanliu,Wanliu
9696,2014,4,8,23,174.0,241.0,41.0,92.0,1200.0,73.0,18.4,1004.6,8.1,0.0,SW,1.9,Wanliu,Wanliu
9697,2014,4,9,0,174.0,241.0,41.0,92.0,1200.0,73.0,15.2,1004.3,8.4,0.0,WSW,0.7,Wanliu,Wanliu
9698,2014,4,9,1,159.0,225.0,32.0,80.0,1100.0,55.0,13.2,1003.9,8.3,0.0,WNW,0.6,Wanliu,Wanliu
9699,2014,4,9,2,157.0,211.0,28.0,73.0,2000.0,50.0,12.5,1003.6,9.0,0.0,WSW,0.0,Wanliu,Wanliu
9700,2014,4,9,3,155.0,205.0,22.0,83.0,1100.0,33.0,11.6,1003.5,8.4,0.0,NE,0.4,Wanliu,Wanliu
9701,2014,4,9,4,155.0,205.0,22.0,83.0,1100.0,33.0,12.5,1003.4,8.0,0.0,NNE,1.2,Wanliu,Wanliu
9702,2014,4,9,5,163.0,219.0,14.0,125.0,1200.0,2.0,13.7,1003.9,8.1,0.0,NE,1.2,Wanliu,Wanliu
9703,2014,4,9,6,172.0,250.0,16.0,129.0,2000.0,2.0,13.0,1004.2,8.7,0.0,NE,0.6,Wanliu,Wanliu
9704,2014,4,9,7,176.0,273.0,18.0,112.0,1400.0,2.0,16.0,1004.8,9.9,0.0,ENE,1.1,Wanliu,Wanliu
9705,2014,4,9,8,186.0,315.0,26.0,114.0,1600.0,2.0,18.8,1004.9,9.8,0.0,ENE,1.2,Wanliu,Wanliu
9706,2014,4,9,9,173.0,254.0,40.0,97.0,1400.0,16.0,21.2,1004.5,9.4,0.0,SSW,1.4,Wanliu,Wanliu
9707,2014,4,9,10,186.0,225.0,41.0,82.0,1300.0,46.0,25.8,1003.9,5.9,0.0,SSW,1.1,Wanliu,Wanliu
9708,2014,4,9,11,153.0,169.0,35.0,87.0,1200.0,63.0,28.4,1002.9,-2.7,0.0,N,2.9,Wanliu,Wanliu
9709,2014,4,9,12,97.0,68.0,19.0,49.0,700.0,80.0,29.7,1002.7,-2.8,0.0,N,3.9,Wanliu,Wanliu
9710,2014,4,9,13,97.0,68.0,19.0,49.0,700.0,80.0,30.1,1003.2,-2.4,0.0,NNE,4.5,Wanliu,Wanliu
9711,2014,4,9,14,63.0,195.0,9.0,18.0,300.0,86.0,30.0,1003.0,-2.5,0.0,NE,3.4,Wanliu,Wanliu
9712,2014,4,9,15,29.0,183.0,8.0,19.0,400.0,82.0,30.0,1003.3,-3.7,0.0,N,2.6,Wanliu,Wanliu
9713,2014,4,9,16,54.0,173.0,6.0,16.0,300.0,79.0,27.7,1004.3,-1.3,0.0,E,2.4,Wanliu,Wanliu
9714,2014,4,9,17,50.0,254.0,6.0,24.0,300.0,74.0,25.8,1005.0,-1.1,0.0,ESE,1.6,Wanliu,Wanliu
9715,2014,4,9,18,50.0,254.0,6.0,24.0,300.0,74.0,24.4,1006.8,-0.7,0.0,SE,1.4,Wanliu,Wanliu
9716,2014,4,9,19,62.0,359.0,6.0,32.0,400.0,64.0,23.0,1009.0,7.1,0.0,ESE,1.5,Wanliu,Wanliu
9717,2014,4,9,20,70.0,393.0,7.0,44.0,500.0,59.0,21.5,1011.3,2.7,0.0,ESE,1.7,Wanliu,Wanliu
9718,2014,4,9,21,205.0,292.0,28.0,50.0,1200.0,86.0,20.4,1012.4,2.7,0.0,SE,1.6,Wanliu,Wanliu
9719,2014,4,9,22,103.0,281.0,29.0,47.0,1200.0,77.0,18.5,1013.9,5.3,0.0,S,2.0,Wanliu,Wanliu
9720,2014,4,9,23,111.0,410.0,35.0,73.0,1800.0,42.0,17.4,1015.0,3.6,0.0,SSW,1.4,Wanliu,Wanliu
9721,2014,4,10,0,121.0,384.0,36.0,58.0,1900.0,46.0,16.5,1015.3,3.2,0.0,SSW,1.9,Wanliu,Wanliu
9722,2014,4,10,1,119.0,430.0,33.0,66.0,1700.0,35.0,15.9,1015.2,3.7,0.0,SSW,0.8,Wanliu,Wanliu
9723,2014,4,10,2,106.0,492.0,29.0,54.0,1500.0,38.0,15.3,1015.7,3.4,0.0,SW,1.3,Wanliu,Wanliu
9724,2014,4,10,3,105.0,482.0,29.0,66.0,1400.0,25.0,15.0,1015.6,3.8,0.0,SW,1.1,Wanliu,Wanliu
9725,2014,4,10,4,94.0,474.0,27.0,59.0,1300.0,25.0,15.1,1015.7,1.6,0.0,SSW,1.2,Wanliu,Wanliu
9726,2014,4,10,5,102.0,501.0,29.0,59.0,1400.0,29.0,14.6,1016.7,2.5,0.0,SSW,1.3,Wanliu,Wanliu
9727,2014,4,10,6,100.0,546.0,32.0,61.0,1600.0,22.0,14.5,1017.5,2.7,0.0,SW,3.0,Wanliu,Wanliu
9728,2014,4,10,7,99.0,576.0,32.0,76.0,1400.0,11.0,14.8,1017.7,2.3,0.0,SSW,2.0,Wanliu,Wanliu
9729,2014,4,10,8,96.0,620.0,33.0,73.0,1100.0,15.0,15.4,1018.1,2.2,0.0,SSW,1.7,Wanliu,Wanliu
9730,2014,4,10,9,96.0,620.0,33.0,73.0,1100.0,15.0,16.1,1018.3,1.4,0.0,SSW,1.6,Wanliu,Wanliu
9731,2014,4,10,10,86.0,632.0,26.0,65.0,1000.0,27.0,16.8,1018.1,0.8,0.0,SE,1.6,Wanliu,Wanliu
9732,2014,4,10,11,85.0,542.0,24.0,60.0,1100.0,36.0,16.5,1017.9,3.5,0.0,S,1.2,Wanliu,Wanliu
